year,age,life_expectancy
2029,94,3.1205
2029,95,3.0123
2029,96,2.9167
2029,97,2.8295
2029,98,2.7497
2029,99,2.6763
2029,100,2.6157
2030,0,63.0846
2030,1,64.8318
2030,2,64.3033
2030,3,63.6737
2030,4,62.9786
2030,5,62.2353
2030,6,61.454
2030,7,60.6413
2030,8,59.8005
2030,9,58.9353
2030,10,58.0501
2030,11,57.1499
2030,12,56.2403
2030,13,55.326
2030,14,54.4114
2030,15,53.5004
2030,16,52.596
2030,17,51.7005
2030,18,50.8149
2030,19,49.9391
2030,20,49.0715
2030,21,48.2107
2030,22,47.3545
2030,23,46.5016
2030,24,45.6508
2030,25,44.8012
2030,26,43.9526
2030,27,43.1052
2030,28,42.2591
2030,29,41.4144
2030,30,40.5714
2030,31,39.7303
2030,32,38.8904
2030,33,38.0527
2030,34,37.2168
2030,35,36.383
2030,36,35.5517
2030,37,34.7232
2030,38,33.8979
2030,39,33.0766
2030,40,32.2596
2030,41,31.4478
2030,42,30.6398
2030,43,29.8359
2030,44,29.035
2030,45,28.2371
2030,46,27.4428
2030,47,26.652
2030,48,25.8661
2030,49,25.0865
2030,50,24.3143
2030,51,23.5513
2030,52,22.7955
2030,53,22.0483
2030,54,21.3077
2030,55,20.5732
2030,56,19.8446
2030,57,19.122
2030,58,18.4065
2030,59,17.7004
2030,60,17.0051
2030,61,16.3237
2030,62,15.6545
2030,63,15.0004
2030,64,14.3602
2030,65,13.7337
2030,66,13.1213
2030,67,12.5212
2030,68,11.9352
2030,69,11.3649
2030,70,10.8111
2030,71,10.2777
2030,72,9.7611
2030,73,9.266
2030,74,8.7895
2030,75,8.3314
2030,76,7.8917
2030,77,7.4689
2030,78,7.0635
2030,79,6.6784
2030,80,6.3119
2030,81,5.965
2030,82,5.633
2030,83,5.3256
2030,84,5.0389
2030,85,4.7727
2030,86,4.5241
2030,87,4.2934
2030,88,4.0791
2030,89,3.8818
2030,90,3.6991
2030,91,3.5353
2030,92,3.3804
2030,93,3.243
2030,94,3.1202
2030,95,3.0108
2030,96,2.9146
2030,97,2.828
2030,98,2.75
2030,99,2.6798
2030,100,2.6234
2031,0,63.2798
2031,1,64.9885
2031,2,64.4538
2031,3,63.8195
2031,4,63.1203
2031,5,62.3733
2031,6,61.5888
2031,7,60.7734
2031,8,59.9304
2031,9,59.0631
2031,10,58.1761
2031,11,57.2746
2031,12,56.3636
2031,13,55.4479
2031,14,54.532
2031,15,53.6196
2031,16,52.7139
2031,17,51.8169
2031,18,50.9296
2031,19,50.0521
2031,20,49.1829
2031,21,48.3203
2031,22,47.4624
2031,23,46.6077
2031,24,45.755
2031,25,44.9035
2031,26,44.0529
2031,27,43.2034
2031,28,42.3552
2031,29,41.5086
2031,30,40.6635
2031,31,39.8205
2031,32,38.9788
2031,33,38.1391
2031,34,37.3011
2031,35,36.4651
2031,36,35.6317
2031,37,34.801
2031,38,33.9736
2031,39,33.1503
2031,40,32.3312
2031,41,31.5171
2031,42,30.7069
2031,43,29.901
2031,44,29.0979
2031,45,28.2977
2031,46,27.5011
2031,47,26.708
2031,48,25.9201
2031,49,25.1387
2031,50,24.3648
2031,51,23.6
2031,52,22.8427
2031,53,22.0939
2031,54,21.3517
2031,55,20.6157
2031,56,19.8855
2031,57,19.1614
2031,58,18.4444
2031,59,17.7369
2031,60,17.0403
2031,61,16.3577
2031,62,15.6873
2031,63,15.0321
2031,64,14.3907
2031,65,13.7632
2031,66,13.1497
2031,67,12.5485
2031,68,11.9614
2031,69,11.39
2031,70,10.8351
2031,71,10.3004
2031,72,9.7825
2031,73,9.2858
2031,74,8.808
2031,75,8.3489
2031,76,7.9085
2031,77,7.4852
2031,78,7.0794
2031,79,6.6937
2031,80,6.3265
2031,81,5.9807
2031,82,5.6498
2031,83,5.3403
2031,84,5.051
2031,85,4.7831
2031,86,4.5327
2031,87,4.3003
2031,88,4.0847
2031,89,3.8866
2031,90,3.7036
2031,91,3.5394
2031,92,3.3836
2031,93,3.2449
2031,94,3.1207
2031,95,3.01
2031,96,2.9125
2031,97,2.8253
2031,98,2.7481
2031,99,2.6797
2031,100,2.6265
2032,0,63.474
2032,1,65.1439
2032,2,64.6033
2032,3,63.9644
2032,4,63.2612
2032,5,62.5107
2032,6,61.7232
2032,7,60.9051
2032,8,60.0598
2032,9,59.1907
2032,10,58.302
2032,11,57.3991
2032,12,56.4868
2032,13,55.5699
2032,14,54.6527
2032,15,53.739
2032,16,52.8319
2032,17,51.9334
2032,18,51.0446
2032,19,50.1654
2032,20,49.2944
2032,21,48.4302
2032,22,47.5706
2032,23,46.7142
2032,24,45.8598
2032,25,45.0064
2032,26,44.154
2032,27,43.3025
2032,28,42.4523
2032,29,41.6036
2032,30,40.7566
2032,31,39.9117
2032,32,39.068
2032,33,38.2265
2032,34,37.3865
2032,35,36.5485
2032,36,35.713
2032,37,34.8801
2032,38,34.0507
2032,39,33.2253
2032,40,32.4043
2032,41,31.5881
2032,42,30.7756
2032,43,29.9676
2032,44,29.1625
2032,45,28.3602
2032,46,27.5613
2032,47,26.7659
2032,48,25.9757
2032,49,25.1924
2032,50,24.4167
2032,51,23.6502
2032,52,22.8913
2032,53,22.1409
2032,54,21.3972
2032,55,20.6598
2032,56,19.928
2032,57,19.2024
2032,58,18.4838
2032,59,17.7749
2032,60,17.0769
2032,61,16.3931
2032,62,15.7216
2032,63,15.0651
2032,64,14.4226
2032,65,13.794
2032,66,13.1794
2032,67,12.5772
2032,68,11.989
2032,69,11.4164
2032,70,10.8603
2032,71,10.3245
2032,72,9.8053
2032,73,9.3072
2032,74,8.8277
2032,75,8.3673
2032,76,7.9259
2032,77,7.5019
2032,78,7.0956
2032,79,6.7096
2032,80,6.3418
2032,81,5.9954
2032,82,5.6658
2032,83,5.3574
2032,84,5.0661
2032,85,4.7956
2032,86,4.5434
2032,87,4.3092
2032,88,4.0918
2032,89,3.8924
2032,90,3.7087
2032,91,3.5441
2032,92,3.388
2032,93,3.2485
2032,94,3.123
2032,95,3.0109
2032,96,2.9119
2032,97,2.8234
2032,98,2.7454
2032,99,2.6778
2032,100,2.6263
2033,0,63.6677
2033,1,65.3001
2033,2,64.7534
2033,3,64.1097
2033,4,63.4025
2033,5,62.6485
2033,6,61.8578
2033,7,61.0369
2033,8,60.1893
2033,9,59.3182
2033,10,58.4279
2033,11,57.5235
2033,12,56.61
2033,13,55.6919
2033,14,54.7735
2033,15,53.8584
2033,16,52.9499
2033,17,52.0499
2033,18,51.1594
2033,19,50.2785
2033,20,49.4058
2033,21,48.5397
2033,22,47.6784
2033,23,46.8203
2033,24,45.9641
2033,25,45.1089
2033,26,44.2547
2033,27,43.4013
2033,28,42.5491
2033,29,41.6984
2033,30,40.8494
2033,31,40.0025
2033,32,39.1569
2033,33,38.3134
2033,34,37.4717
2033,35,36.6317
2033,36,35.7941
2033,37,34.9591
2033,38,34.1276
2033,39,33.3001
2033,40,32.477
2033,41,31.6589
2033,42,30.8444
2033,43,30.0341
2033,44,29.227
2033,45,28.4227
2033,46,27.6218
2033,47,26.8242
2033,48,26.0318
2033,49,25.2462
2033,50,24.4686
2033,51,23.7004
2033,52,22.9398
2033,53,22.1878
2033,54,21.4426
2033,55,20.7036
2033,56,19.9705
2033,57,19.2433
2033,58,18.5233
2033,59,17.8128
2033,60,17.1134
2033,61,16.4282
2033,62,15.7556
2033,63,15.098
2033,64,14.4544
2033,65,13.8247
2033,66,13.209
2033,67,12.6057
2033,68,12.0164
2033,69,11.4428
2033,70,10.8855
2033,71,10.3485
2033,72,9.828
2033,73,9.3285
2033,74,8.8477
2033,75,8.3857
2033,76,7.9429
2033,77,7.518
2033,78,7.111
2033,79,6.7247
2033,80,6.3566
2033,81,6.0097
2033,82,5.6796
2033,83,5.3727
2033,84,5.0827
2033,85,4.8102
2033,86,4.5554
2033,87,4.3193
2033,88,4.1002
2033,89,3.8991
2033,90,3.7141
2033,91,3.5489
2033,92,3.3926
2033,93,3.2529
2033,94,3.1267
2033,95,3.0134
2033,96,2.9131
2033,97,2.8231
2033,98,2.7438
2033,99,2.6755
2033,100,2.6246
2034,0,63.8576
2034,1,65.4528
2034,2,64.9001
2034,3,64.2516
2034,4,63.5403
2034,5,62.7829
2034,6,61.9891
2034,7,61.1655
2034,8,60.3155
2034,9,59.4425
2034,10,58.5506
2034,11,57.6448
2034,12,56.73
2034,13,55.8108
2034,14,54.8913
2034,15,53.975
2034,16,53.065
2034,17,52.1635
2034,18,51.2715
2034,19,50.3889
2034,20,49.5143
2034,21,48.6465
2034,22,47.7833
2034,23,46.9235
2034,24,46.0656
2034,25,45.2087
2034,26,44.3527
2034,27,43.4975
2034,28,42.6434
2034,29,41.7908
2034,30,40.9398
2034,31,40.0909
2034,32,39.2434
2034,33,38.398
2034,34,37.5544
2034,35,36.7127
2034,36,35.8732
2034,37,35.0362
2034,38,34.2026
2034,39,33.373
2034,40,32.5479
2034,41,31.7278
2034,42,30.9114
2034,43,30.0991
2034,44,29.2898
2034,45,28.4835
2034,46,27.6807
2034,47,26.8812
2034,48,26.0866
2034,49,25.2989
2034,50,24.5191
2034,51,23.7491
2034,52,22.9868
2034,53,22.2332
2034,54,21.4864
2034,55,20.746
2034,56,20.0114
2034,57,19.2828
2034,58,18.5613
2034,59,17.8494
2034,60,17.1485
2034,61,16.4621
2034,62,15.7882
2034,63,15.1295
2034,64,14.4849
2034,65,13.8541
2034,66,13.2374
2034,67,12.6331
2034,68,12.0428
2034,69,11.4681
2034,70,10.9097
2034,71,10.3715
2034,72,9.8498
2034,73,9.3491
2034,74,8.8669
2034,75,8.4035
2034,76,7.9592
2034,77,7.5329
2034,78,7.1251
2034,79,6.7381
2034,80,6.3698
2034,81,6.0228
2034,82,5.6922
2034,83,5.3848
2034,84,5.0964
2034,85,4.8255
2034,86,4.5688
2034,87,4.33
2034,88,4.1091
2034,89,3.9061
2034,90,3.7194
2034,91,3.553
2034,92,3.3962
2034,93,3.2564
2034,94,3.13
2034,95,3.0161
2034,96,2.9145
2034,97,2.8231
2034,98,2.7424
2034,99,2.6726
2034,100,2.6208
2035,0,64.0468
2035,1,65.6049
2035,2,65.0462
2035,3,64.3929
2035,4,63.6776
2035,5,62.9167
2035,6,62.1199
2035,7,61.2937
2035,8,60.4414
2035,9,59.5664
2035,10,58.6729
2035,11,57.7658
2035,12,56.8498
2035,13,55.9295
2035,14,55.0088
2035,15,54.0914
2035,16,53.1801
2035,17,52.2771
2035,18,51.3835
2035,19,50.4992
2035,20,49.6229
2035,21,48.7532
2035,22,47.8883
2035,23,47.0267
2035,24,46.1671
2035,25,45.3085
2035,26,44.4508
2035,27,43.5939
2035,28,42.7381
2035,29,41.8836
2035,30,41.0307
2035,31,40.1798
2035,32,39.3304
2035,33,38.4832
2035,34,37.6377
2035,35,36.7941
2035,36,35.9529
2035,37,35.1141
2035,38,34.2784
2035,39,33.4469
2035,40,32.6197
2035,41,31.7975
2035,42,30.9792
2035,43,30.165
2035,44,29.3538
2035,45,28.5454
2035,46,27.7407
2035,47,26.9393
2035,48,26.1428
2035,49,25.353
2035,50,24.5712
2035,51,23.799
2035,52,23.0349
2035,53,22.2797
2035,54,21.5313
2035,55,20.7894
2035,56,20.0534
2035,57,19.3234
2035,58,18.6005
2035,59,17.8872
2035,60,17.1848
2035,61,16.4969
2035,62,15.8217
2035,63,15.1619
2035,64,14.5162
2035,65,13.8844
2035,66,13.2668
2035,67,12.6615
2035,68,12.0701
2035,69,11.4944
2035,70,10.935
2035,71,10.3956
2035,72,9.8727
2035,73,9.3707
2035,74,8.8871
2035,75,8.4223
2035,76,7.9765
2035,77,7.5488
2035,78,7.1396
2035,79,6.7517
2035,80,6.3829
2035,81,6.0356
2035,82,5.705
2035,83,5.3973
2035,84,5.1084
2035,85,4.8391
2035,86,4.5842
2035,87,4.3436
2035,88,4.1199
2035,89,3.915
2035,90,3.7265
2035,91,3.5583
2035,92,3.4004
2035,93,3.2602
2035,94,3.1338
2035,95,3.0198
2035,96,2.9176
2035,97,2.8251
2035,98,2.743
2035,99,2.6718
2035,100,2.6185
2036,0,64.234
2036,1,65.7556
2036,2,65.1907
2036,3,64.5327
2036,4,63.8134
2036,5,63.0489
2036,6,62.2491
2036,7,61.4202
2036,8,60.5656
2036,9,59.6887
2036,10,58.7936
2036,11,57.8851
2036,12,56.968
2036,13,56.0465
2036,14,55.1247
2036,15,54.2061
2036,16,53.2937
2036,17,52.3894
2036,18,51.4941
2036,19,50.6081
2036,20,49.7301
2036,21,48.8587
2036,22,47.9919
2036,23,47.1284
2036,24,46.267
2036,25,45.4068
2036,26,44.5474
2036,27,43.6887
2036,28,42.8312
2036,29,41.9751
2036,30,41.1204
2036,31,40.2676
2036,32,39.4163
2036,33,38.5672
2036,34,37.7198
2036,35,36.8744
2036,36,36.0313
2036,37,35.1908
2036,38,34.3534
2036,39,33.5199
2036,40,32.6907
2036,41,31.8665
2036,42,31.0462
2036,43,30.2301
2036,44,29.4171
2036,45,28.6068
2036,46,27.8
2036,47,26.9968
2036,48,26.1985
2036,49,25.4068
2036,50,24.6229
2036,51,23.8487
2036,52,23.0825
2036,53,22.3256
2036,54,21.5756
2036,55,20.8322
2036,56,20.0947
2036,57,19.3633
2036,58,18.6391
2036,59,17.9243
2036,60,17.2206
2036,61,16.5313
2036,62,15.8547
2036,63,15.1937
2036,64,14.5469
2036,65,13.9141
2036,66,13.2956
2036,67,12.6893
2036,68,12.0971
2036,69,11.5204
2036,70,10.9599
2036,71,10.4195
2036,72,9.8955
2036,73,9.3922
2036,74,8.9074
2036,75,8.4412
2036,76,7.9939
2036,77,7.5647
2036,78,7.154
2036,79,6.7649
2036,80,6.3951
2036,81,6.0474
2036,82,5.7167
2036,83,5.4091
2036,84,5.1201
2036,85,4.8504
2036,86,4.5973
2036,87,4.3588
2036,88,4.1333
2036,89,3.9256
2036,90,3.7352
2036,91,3.5652
2036,92,3.4058
2036,93,3.2645
2036,94,3.1379
2036,95,3.024
2036,96,2.9218
2036,97,2.8289
2036,98,2.7458
2036,99,2.6735
2036,100,2.6187
2037,0,64.4173
2037,1,65.904
2037,2,65.3332
2037,3,64.6705
2037,4,63.9473
2037,5,63.1794
2037,6,62.3765
2037,7,61.5451
2037,8,60.6883
2037,9,59.8096
2037,10,58.9129
2037,11,58.0031
2037,12,57.0847
2037,13,56.1622
2037,14,55.2394
2037,15,54.3197
2037,16,53.4061
2037,17,52.5005
2037,18,51.6039
2037,19,50.7163
2037,20,49.8365
2037,21,48.9633
2037,22,48.0947
2037,23,47.2295
2037,24,46.3663
2037,25,45.5043
2037,26,44.6432
2037,27,43.783
2037,28,42.9238
2037,29,42.066
2037,30,41.2097
2037,31,40.3551
2037,32,39.502
2037,33,38.6511
2037,34,37.8019
2037,35,36.9547
2037,36,36.1098
2037,37,35.2675
2037,38,34.4284
2037,39,33.5932
2037,40,32.7621
2037,41,31.9359
2037,42,31.1137
2037,43,30.2957
2037,44,29.4809
2037,45,28.6689
2037,46,27.8602
2037,47,27.055
2037,48,26.2549
2037,49,25.4615
2037,50,24.6758
2037,51,23.8997
2037,52,23.1315
2037,53,22.3725
2037,54,21.6209
2037,55,20.8759
2037,56,20.137
2037,57,19.4042
2037,58,18.6786
2037,59,17.9625
2037,60,17.2574
2037,61,16.5667
2037,62,15.8887
2037,63,15.2263
2037,64,14.5783
2037,65,13.9446
2037,66,13.3251
2037,67,12.718
2037,68,12.1249
2037,69,11.5473
2037,70,10.9859
2037,71,10.4445
2037,72,9.9193
2037,73,9.4149
2037,74,8.9288
2037,75,8.4612
2037,76,8.0125
2037,77,7.5818
2037,78,7.1696
2037,79,6.7789
2037,80,6.4078
2037,81,6.0593
2037,82,5.7281
2037,83,5.4204
2037,84,5.1315
2037,85,4.8618
2037,86,4.6083
2037,87,4.3717
2037,88,4.1485
2037,89,3.939
2037,90,3.7457
2037,91,3.5737
2037,92,3.4125
2037,93,3.2697
2037,94,3.1421
2037,95,3.0279
2037,96,2.9259
2037,97,2.833
2037,98,2.7496
2037,99,2.6765
2037,100,2.6205
2038,0,64.5995
2038,1,66.0522
2038,2,65.4754
2038,3,64.8079
2038,4,64.0807
2038,5,63.3094
2038,6,62.5034
2038,7,61.6693
2038,8,60.8103
2038,9,59.9297
2038,10,59.0315
2038,11,58.1203
2038,12,57.2008
2038,13,56.2771
2038,14,55.3533
2038,15,54.4326
2038,16,53.5178
2038,17,52.6109
2038,18,51.7129
2038,19,50.8238
2038,20,49.9423
2038,21,49.0673
2038,22,48.197
2038,23,47.3299
2038,24,46.4649
2038,25,45.6011
2038,26,44.7383
2038,27,43.8764
2038,28,43.0156
2038,29,42.156
2038,30,41.298
2038,31,40.4419
2038,32,39.587
2038,33,38.7343
2038,34,37.8833
2038,35,37.0342
2038,36,36.1876
2038,37,35.3435
2038,38,34.5026
2038,39,33.6657
2038,40,32.8329
2038,41,32.0049
2038,42,31.1807
2038,43,30.3608
2038,44,29.544
2038,45,28.7303
2038,46,27.9199
2038,47,27.1129
2038,48,26.3108
2038,49,25.5157
2038,50,24.7283
2038,51,23.9503
2038,52,23.1803
2038,53,22.4193
2038,54,21.6658
2038,55,20.9191
2038,56,20.1786
2038,57,19.4444
2038,58,18.7174
2038,59,17.9999
2038,60,17.2935
2038,61,16.6014
2038,62,15.9221
2038,63,15.2583
2038,64,14.609
2038,65,13.9741
2038,66,13.3537
2038,67,12.7458
2038,68,12.1519
2038,69,11.5734
2038,70,11.0112
2038,71,10.4689
2038,72,9.9427
2038,73,9.4372
2038,74,8.9498
2038,75,8.481
2038,76,8.0309
2038,77,7.5987
2038,78,7.1849
2038,79,6.7927
2038,80,6.4201
2038,81,6.0702
2038,82,5.7382
2038,83,5.4301
2038,84,5.1413
2038,85,4.8718
2038,86,4.6183
2038,87,4.3815
2038,88,4.1603
2038,89,3.9535
2038,90,3.7585
2038,91,3.5835
2038,92,3.4203
2038,93,3.2758
2038,94,3.1468
2038,95,3.0319
2038,96,2.9297
2038,97,2.8371
2038,98,2.7541
2038,99,2.681
2038,100,2.6245
2039,0,64.7803
2039,1,66.1991
2039,2,65.6165
2039,3,64.9443
2039,4,64.213
2039,5,63.4382
2039,6,62.6294
2039,7,61.7926
2039,8,60.9313
2039,9,60.0488
2039,10,59.149
2039,11,58.2366
2039,12,57.3159
2039,13,56.3912
2039,14,55.4663
2039,15,54.5445
2039,16,53.6286
2039,17,52.7205
2039,18,51.8211
2039,19,50.9306
2039,20,50.0476
2039,21,49.1708
2039,22,48.2986
2039,23,47.4298
2039,24,46.563
2039,25,45.6974
2039,26,44.8327
2039,27,43.9691
2039,28,43.1067
2039,29,42.2455
2039,30,41.3858
2039,31,40.528
2039,32,39.6716
2039,33,38.8171
2039,34,37.9643
2039,35,37.1134
2039,36,36.265
2039,37,35.4192
2039,38,34.5765
2039,39,33.7379
2039,40,32.9034
2039,41,32.0737
2039,42,31.2476
2039,43,30.4258
2039,44,29.6072
2039,45,28.7916
2039,46,27.9795
2039,47,27.1708
2039,48,26.367
2039,49,25.5699
2039,50,24.7807
2039,51,24.0011
2039,52,23.2293
2039,53,22.4665
2039,54,21.711
2039,55,20.9624
2039,56,20.2203
2039,57,19.4846
2039,58,18.7562
2039,59,18.0373
2039,60,17.3295
2039,61,16.6361
2039,62,15.9554
2039,63,15.2902
2039,64,14.6395
2039,65,14.0034
2039,66,13.382
2039,67,12.7731
2039,68,12.1785
2039,69,11.5993
2039,70,11.0363
2039,71,10.4931
2039,72,9.9661
2039,73,9.4596
2039,74,8.9711
2039,75,8.501
2039,76,8.0496
2039,77,7.6159
2039,78,7.2007
2039,79,6.8068
2039,80,6.4326
2039,81,6.0812
2039,82,5.7479
2039,83,5.4389
2039,84,5.1497
2039,85,4.8803
2039,86,4.6272
2039,87,4.3904
2039,88,4.169
2039,89,3.9643
2039,90,3.7722
2039,91,3.5957
2039,92,3.4295
2039,93,3.283
2039,94,3.1523
2039,95,3.036
2039,96,2.9331
2039,97,2.8406
2039,98,2.758
2039,99,2.6854
2039,100,2.6291
2040,0,64.9589
2040,1,66.3444
2040,2,65.7559
2040,3,65.0792
2040,4,64.3439
2040,5,63.5656
2040,6,62.7537
2040,7,61.9143
2040,8,61.0508
2040,9,60.1664
2040,10,59.2651
2040,11,58.3513
2040,12,57.4295
2040,13,56.5037
2040,14,55.5778
2040,15,54.6549
2040,16,53.7379
2040,17,52.8286
2040,18,51.9279
2040,19,51.036
2040,20,50.1515
2040,21,49.2731
2040,22,48.3992
2040,23,47.5285
2040,24,46.6599
2040,25,45.7925
2040,26,44.926
2040,27,44.0606
2040,28,43.1964
2040,29,42.3336
2040,30,41.4724
2040,31,40.6129
2040,32,39.7548
2040,33,38.8987
2040,34,38.0443
2040,35,37.1917
2040,36,36.3414
2040,37,35.4938
2040,38,34.6494
2040,39,33.809
2040,40,32.9728
2040,41,32.1414
2040,42,31.3137
2040,43,30.4901
2040,44,29.6696
2040,45,28.8522
2040,46,28.0382
2040,47,27.2278
2040,48,26.4224
2040,49,25.6236
2040,50,24.8326
2040,51,24.0512
2040,52,23.2778
2040,53,22.5133
2040,54,21.756
2040,55,21.0055
2040,56,20.2615
2040,57,19.5242
2040,58,18.7943
2040,59,18.074
2040,60,17.3649
2040,61,16.67
2040,62,15.9879
2040,63,15.3214
2040,64,14.6694
2040,65,14.0319
2040,66,13.4092
2040,67,12.7994
2040,68,12.2039
2040,69,11.6241
2040,70,11.0604
2040,71,10.5165
2040,72,9.9888
2040,73,9.4814
2040,74,8.992
2040,75,8.5208
2040,76,8.0681
2040,77,7.6331
2040,78,7.2164
2040,79,6.8209
2040,80,6.4451
2040,81,6.092
2040,82,5.7572
2040,83,5.4469
2040,84,5.1568
2040,85,4.887
2040,86,4.6341
2040,87,4.3978
2040,88,4.1765
2040,89,3.9716
2040,90,3.7816
2040,91,3.6081
2040,92,3.4405
2040,93,3.291
2040,94,3.1584
2040,95,3.0405
2040,96,2.9362
2040,97,2.8431
2040,98,2.7607
2040,99,2.6888
2040,100,2.6331
2041,0,65.1383
2041,1,66.4915
2041,2,65.8972
2041,3,65.2159
2041,4,64.4768
2041,5,63.695
2041,6,62.88
2041,7,62.0379
2041,8,61.1722
2041,9,60.2859
2041,10,59.383
2041,11,58.4679
2041,12,57.5449
2041,13,56.618
2041,14,55.691
2041,15,54.7671
2041,16,53.849
2041,17,52.9385
2041,18,52.0366
2041,19,51.1432
2041,20,50.2571
2041,21,49.3772
2041,22,48.5017
2041,23,47.6292
2041,24,46.7588
2041,25,45.8896
2041,26,45.0213
2041,27,44.1541
2041,28,43.2881
2041,29,42.4236
2041,30,41.5606
2041,31,40.6995
2041,32,39.8398
2041,33,38.9821
2041,34,38.126
2041,35,37.2717
2041,36,36.4197
2041,37,35.5703
2041,38,34.7242
2041,39,33.882
2041,40,33.0441
2041,41,32.211
2041,42,31.3816
2041,43,30.5564
2041,44,29.7341
2041,45,28.9148
2041,46,28.0991
2041,47,27.2869
2041,48,26.4798
2041,49,25.6793
2041,50,24.8866
2041,51,24.1034
2041,52,23.3283
2041,53,22.5622
2041,54,21.8032
2041,55,21.0508
2041,56,20.305
2041,57,19.5657
2041,58,18.8342
2041,59,18.1124
2041,60,17.4018
2041,61,16.7056
2041,62,16.0221
2041,63,15.3541
2041,64,14.7007
2041,65,14.0618
2041,66,13.4377
2041,67,12.8267
2041,68,12.2302
2041,69,11.6495
2041,70,11.0852
2041,71,10.5408
2041,72,10.0123
2041,73,9.5042
2041,74,9.014
2041,75,8.5418
2041,76,8.088
2041,77,7.6517
2041,78,7.2336
2041,79,6.8366
2041,80,6.4591
2041,81,6.1042
2041,82,5.7678
2041,83,5.4559
2041,84,5.1644
2041,85,4.8937
2041,86,4.6404
2041,87,4.4044
2041,88,4.1837
2041,89,3.979
2041,90,3.7888
2041,91,3.6175
2041,92,3.4531
2041,93,3.3025
2041,94,3.1669
2041,95,3.0472
2041,96,2.9414
2041,97,2.8472
2041,98,2.7645
2041,99,2.693
2041,100,2.6383
2042,0,65.3144
2042,1,66.6358
2042,2,66.0357
2042,3,65.3499
2042,4,64.607
2042,5,63.822
2042,6,63.004
2042,7,62.1594
2042,8,61.2914
2042,9,60.4033
2042,10,59.4988
2042,11,58.5824
2042,12,57.6583
2042,13,56.7304
2042,14,55.8024
2042,15,54.8774
2042,16,53.9582
2042,17,53.0465
2042,18,52.1433
2042,19,51.2486
2042,20,50.3611
2042,21,49.4797
2042,22,48.6026
2042,23,47.7285
2042,24,46.8563
2042,25,45.9853
2042,26,45.1153
2042,27,44.2462
2042,28,43.3785
2042,29,42.5122
2042,30,41.6475
2042,31,40.7848
2042,32,39.9235
2042,33,39.0641
2042,34,38.2065
2042,35,37.3507
2042,36,36.497
2042,37,35.6459
2042,38,34.798
2042,39,33.9541
2042,40,33.1145
2042,41,32.2797
2042,42,31.4487
2042,43,30.6219
2042,44,29.798
2042,45,28.977
2042,46,28.1594
2042,47,27.3455
2042,48,26.5366
2042,49,25.7345
2042,50,24.9402
2042,51,24.1553
2042,52,23.3784
2042,53,22.6107
2042,54,21.8501
2042,55,21.0961
2042,56,20.3485
2042,57,19.6074
2042,58,18.874
2042,59,18.1506
2042,60,17.4385
2042,61,16.7409
2042,62,16.0559
2042,63,15.3865
2042,64,14.7317
2042,65,14.0914
2042,66,13.4659
2042,67,12.8535
2042,68,12.2558
2042,69,11.6743
2042,70,11.1093
2042,71,10.5643
2042,72,10.0353
2042,73,9.5266
2042,74,9.0357
2042,75,8.5628
2042,76,8.108
2042,77,7.6706
2042,78,7.2512
2042,79,6.8527
2042,80,6.4737
2042,81,6.1171
2042,82,5.7788
2042,83,5.4652
2042,84,5.1721
2042,85,4.9
2042,86,4.6458
2042,87,4.4093
2042,88,4.189
2042,89,3.985
2042,90,3.7951
2042,91,3.6236
2042,92,3.4616
2042,93,3.3142
2042,94,3.1779
2042,95,3.0552
2042,96,2.9476
2042,97,2.8519
2042,98,2.7683
2042,99,2.6968
2042,100,2.6428
2043,0,65.4892
2043,1,66.7786
2043,2,66.1729
2043,3,65.4827
2043,4,64.736
2043,5,63.9478
2043,6,63.127
2043,7,62.2798
2043,8,61.4096
2043,9,60.5197
2043,10,59.6137
2043,11,58.696
2043,12,57.7707
2043,13,56.8418
2043,14,55.9128
2043,15,54.9868
2043,16,54.0665
2043,17,53.1537
2043,18,52.2493
2043,19,51.3532
2043,20,50.4644
2043,21,49.5815
2043,22,48.7029
2043,23,47.8273
2043,24,46.9535
2043,25,46.0807
2043,26,45.209
2043,27,44.3382
2043,28,43.4686
2043,29,42.6005
2043,30,41.7342
2043,31,40.8698
2043,32,40.0069
2043,33,39.146
2043,34,38.2867
2043,35,37.4293
2043,36,36.5742
2043,37,35.7214
2043,38,34.8719
2043,39,34.0263
2043,40,33.185
2043,41,32.3486
2043,42,31.5159
2043,43,30.6875
2043,44,29.8621
2043,45,29.0395
2043,46,28.2203
2043,47,27.4047
2043,48,26.5941
2043,49,25.7903
2043,50,24.9944
2043,51,24.208
2043,52,23.4295
2043,53,22.66
2043,54,21.8978
2043,55,21.1424
2043,56,20.3931
2043,57,19.6502
2043,58,18.9149
2043,59,18.1897
2043,60,17.476
2043,61,16.777
2043,62,16.0906
2043,63,15.4198
2043,64,14.7635
2043,65,14.1217
2043,66,13.4948
2043,67,12.881
2043,68,12.282
2043,69,11.6992
2043,70,11.1333
2043,71,10.5877
2043,72,10.0583
2043,73,9.5491
2043,74,9.0577
2043,75,8.5842
2043,76,8.1287
2043,77,7.6904
2043,78,7.2698
2043,79,6.87
2043,80,6.4895
2043,81,6.1313
2043,82,5.7912
2043,83,5.4756
2043,84,5.1807
2043,85,4.9069
2043,86,4.6512
2043,87,4.4138
2043,88,4.1931
2043,89,3.9895
2043,90,3.8004
2043,91,3.6292
2043,92,3.467
